,country,variable,percentile,year,value,age,pop
3780,ZM,anninc992i,p0p100,2007,24210.4,992,i
3781,GQ,anninc992i,p0p100,2007,15625500.0,992,i
3782,KE,anninc992i,p0p100,2007,299846.2,992,i
3783,AO,anninc992i,p0p100,2007,2025648.4,992,i
3784,CM,anninc992i,p0p100,2007,1499005.5,992,i
3785,ZW,anninc992i,p0p100,2007,3056.8,992,i
3786,KM,anninc992i,p0p100,2007,1069725.0,992,i
3787,RW,anninc992i,p0p100,2007,838042.6,992,i
3788,NG,anninc992i,p0p100,2007,1207950.1,992,i
3789,TZ,anninc992i,p0p100,2007,3333830.0,992,i
3790,UG,anninc992i,p0p100,2007,4863978.0,992,i
3791,MR,anninc992i,p0p100,2007,87754.7,992,i
3792,SC,agdpro992i,p0p100,2007,252435.2,992,i
3793,MU,agdpro992i,p0p100,2007,408562.3,992,i
3794,DZ,agdpro992i,p0p100,2007,739152.3,992,i
3795,TN,agdpro992i,p0p100,2007,12931.2,992,i
3796,BW,agdpro992i,p0p100,2007,128680.2,992,i
3797,LY,agdpro992i,p0p100,2007,25445.2,992,i
3798,ZA,agdpro992i,p0p100,2007,144833.9,992,i
3799,GA,agdpro992i,p0p100,2007,9225278.0,992,i
3800,EG,agdpro992i,p0p100,2007,71501.1,992,i
3801,MA,agdpro992i,p0p100,2007,39420.2,992,i
3802,ST,agdpro992i,p0p100,2007,73486.3,992,i
3803,GH,agdpro992i,p0p100,2007,13961.5,992,i
3804,ZM,agdpro992i,p0p100,2007,31418.6,992,i
3805,GQ,agdpro992i,p0p100,2007,19091256.0,992,i
3806,KE,agdpro992i,p0p100,2007,315544.4,992,i
3807,AO,agdpro992i,p0p100,2007,2560301.0,992,i
3808,CM,agdpro992i,p0p100,2007,1634093.6,992,i
3809,ZW,agdpro992i,p0p100,2007,3174.8,992,i
3810,KM,agdpro992i,p0p100,2007,1168606.6,992,i
3811,RW,agdpro992i,p0p100,2007,893989.0,992,i
3812,NG,agdpro992i,p0p100,2007,1334563.5,992,i
3813,TZ,agdpro992i,p0p100,2007,4002053.0,992,i
3814,UG,agdpro992i,p0p100,2007,5330975.5,992,i
3815,MR,agdpro992i,p0p100,2007,91266.3,992,i
3816,SC,npopul999i,p0p100,2007,90088.0,999,i
3817,MU,npopul999i,p0p100,2007,1233889.0,999,i
3818,DZ,npopul999i,p0p100,2007,34166972.0,999,i
3819,TN,npopul999i,p0p100,2007,10304726.0,999,i
3820,BW,npopul999i,p0p100,2007,1875459.0,999,i
3821,LY,npopul999i,p0p100,2007,5974787.0,999,i
3822,ZA,npopul999i,p0p100,2007,49215800.0,999,i
3823,GA,npopul999i,p0p100,2007,1472575.0,999,i
3824,EG,npopul999i,p0p100,2007,78232128.0,999,i
3825,MA,npopul999i,p0p100,2007,31163672.0,999,i
3826,ST,npopul999i,p0p100,2007,166300.0,999,i
3827,GH,npopul999i,p0p100,2007,22963946.0,999,i
3828,ZM,npopul999i,p0p100,2007,12502958.0,999,i
3829,GQ,npopul999i,p0p100,2007,821687.0,999,i
3830,KE,npopul999i,p0p100,2007,38705932.0,999,i
3831,AO,npopul999i,p0p100,2007,20905364.0,999,i
3832,CM,npopul999i,p0p100,2007,18730282.0,999,i
3833,ZW,npopul999i,p0p100,2007,12255922.0,999,i
3834,KM,npopul999i,p0p100,2007,641620.0,999,i
3835,RW,npopul999i,p0p100,2007,9273757.0,999,i
3836,NG,npopul999i,p0p100,2007,146339984.0,999,i
3837,TZ,npopul999i,p0p100,2007,39539928.0,999,i
3838,UG,npopul999i,p0p100,2007,29486338.0,999,i
3839,MR,npopul999i,p0p100,2007,3202517.0,999,i
3840,SC,sptinc992j,p90p100,2008,0.5209,992,j
3841,MU,sptinc992j,p90p100,2008,0.4707,992,j
3842,DZ,sptinc992j,p90p100,2008,0.3897,992,j
3843,TN,sptinc992j,p90p100,2008,0.4388,992,j
3844,BW,sptinc992j,p90p100,2008,0.6765,992,j
3845,LY,sptinc992j,p90p100,2008,0.4451,992,j
3846,ZA,sptinc992j,p90p100,2008,0.6006,992,j
3847,GA,sptinc992j,p90p100,2008,0.4892,992,j
3848,EG,sptinc992j,p90p100,2008,0.4847,992,j
3849,MA,sptinc992j,p90p100,2008,0.5138,992,j
3850,ST,sptinc992j,p90p100,2008,0.3944,992,j
3851,GH,sptinc992j,p90p100,2008,0.4922,992,j
3852,ZM,sptinc992j,p90p100,2008,0.62,992,j
3853,GQ,sptinc992j,p90p100,2008,0.5168,992,j
3854,KE,sptinc992j,p90p100,2008,0.532,992,j
3855,AO,sptinc992j,p90p100,2008,0.4932,992,j
3856,CM,sptinc992j,p90p100,2008,0.5057,992,j
3857,ZW,sptinc992j,p90p100,2008,0.5273,992,j
3858,KM,sptinc992j,p90p100,2008,0.6028,992,j
3859,RW,sptinc992j,p90p100,2008,0.6054,992,j
3860,NG,sptinc992j,p90p100,2008,0.4918,992,j
3861,TZ,sptinc992j,p90p100,2008,0.4932,992,j
3862,UG,sptinc992j,p90p100,2008,0.5421,992,j
3863,MR,sptinc992j,p90p100,2008,0.4151,992,j
3864,SC,anninc992i,p0p100,2008,204752.7,992,i
3865,MU,anninc992i,p0p100,2008,703930.0,992,i
3866,DZ,anninc992i,p0p100,2008,689021.3,992,i
3867,TN,anninc992i,p0p100,2008,10676.8,992,i
3868,BW,anninc992i,p0p100,2008,97932.2,992,i
3869,LY,anninc992i,p0p100,2008,24590.2,992,i
3870,ZA,anninc992i,p0p100,2008,123406.7,992,i
3871,GA,anninc992i,p0p100,2008,6714053.5,992,i
3872,EG,anninc992i,p0p100,2008,71219.6,992,i
3873,MA,anninc992i,p0p100,2008,39002.7,992,i
3874,ST,anninc992i,p0p100,2008,73365.3,992,i
3875,GH,anninc992i,p0p100,2008,13787.7,992,i
3876,ZM,anninc992i,p0p100,2008,26192.2,992,i
3877,GQ,anninc992i,p0p100,2008,17517724.0,992,i
3878,KE,anninc992i,p0p100,2008,292033.1,992,i
3879,AO,anninc992i,p0p100,2008,2062074.3,992,i
3880,CM,anninc992i,p0p100,2008,1517847.9,992,i
3881,ZW,anninc992i,p0p100,2008,2461.8,992,i
3882,KM,anninc992i,p0p100,2008,1075082.3,992,i
3883,RW,anninc992i,p0p100,2008,899255.3,992,i
3884,NG,anninc992i,p0p100,2008,1258577.0,992,i
3885,TZ,anninc992i,p0p100,2008,3463770.3,992,i
3886,UG,anninc992i,p0p100,2008,5082188.5,992,i
3887,MR,anninc992i,p0p100,2008,85350.5,992,i
3888,SC,agdpro992i,p0p100,2008,244272.4,992,i
3889,MU,agdpro992i,p0p100,2008,421378.1,992,i
3890,DZ,agdpro992i,p0p100,2008,736461.7,992,i
3891,TN,agdpro992i,p0p100,2008,13177.6,992,i
3892,BW,agdpro992i,p0p100,2008,132646.4,992,i
3893,LY,agdpro992i,p0p100,2008,25525.2,992,i
3894,ZA,agdpro992i,p0p100,2008,147274.3,992,i
3895,GA,agdpro992i,p0p100,2008,8568891.0,992,i
3896,EG,agdpro992i,p0p100,2008,74529.7,992,i
3897,MA,agdpro992i,p0p100,2008,40861.7,992,i
3898,ST,agdpro992i,p0p100,2008,76441.2,992,i
3899,GH,agdpro992i,p0p100,2008,14737.2,992,i
3900,ZM,agdpro992i,p0p100,2008,32951.7,992,i
3901,GQ,agdpro992i,p0p100,2008,21308060.0,992,i
3902,KE,agdpro992i,p0p100,2008,305584.6,992,i
3903,AO,agdpro992i,p0p100,2008,2740587.0,992,i
3904,CM,agdpro992i,p0p100,2008,1638055.5,992,i
3905,ZW,agdpro992i,p0p100,2008,2576.7,992,i
3906,KM,agdpro992i,p0p100,2008,1177911.6,992,i
3907,RW,agdpro992i,p0p100,2008,958812.1,992,i
3908,NG,agdpro992i,p0p100,2008,1387658.3,992,i
3909,TZ,agdpro992i,p0p100,2008,4108441.0,992,i
3910,UG,agdpro992i,p0p100,2008,5569370.5,992,i
3911,MR,agdpro992i,p0p100,2008,89056.1,992,i
3912,SC,npopul999i,p0p100,2008,90449.0,999,i
3913,MU,npopul999i,p0p100,2008,1239262.0,999,i
3914,DZ,npopul999i,p0p100,2008,34730608.0,999,i
3915,TN,npopul999i,p0p100,2008,10414433.0,999,i
3916,BW,npopul999i,p0p100,2008,1915639.0,999,i
3917,LY,npopul999i,p0p100,2008,6058748.0,999,i
3918,ZA,npopul999i,p0p100,2008,49861788.0,999,i
3919,GA,npopul999i,p0p100,2008,1518540.0,999,i
3920,EG,npopul999i,p0p100,2008,79636080.0,999,i
3921,MA,npopul999i,p0p100,2008,31536812.0,999,i
3922,ST,npopul999i,p0p100,2008,171120.0,999,i
3923,GH,npopul999i,p0p100,2008,23563824.0,999,i
3924,ZM,npopul999i,p0p100,2008,12848530.0,999,i
3925,GQ,npopul999i,p0p100,2008,860840.0,999,i
3926,KE,npopul999i,p0p100,2008,39791980.0,999,i
3927,AO,npopul999i,p0p100,2008,21695634.0,999,i
3928,CM,npopul999i,p0p100,2008,19252666.0,999,i
3929,ZW,npopul999i,p0p100,2008,12379549.0,999,i
3930,KM,npopul999i,p0p100,2008,657229.0,999,i
3931,RW,npopul999i,p0p100,2008,9524534.0,999,i
3932,NG,npopul999i,p0p100,2008,150269616.0,999,i
3933,TZ,npopul999i,p0p100,2008,40677320.0,999,i
3934,UG,npopul999i,p0p100,2008,30431736.0,999,i
3935,MR,npopul999i,p0p100,2008,3296238.0,999,i
3936,SC,sptinc992j,p50p90,2008,0.3578,992,j
3937,MU,sptinc992j,p50p90,2008,0.3812,992,j
3938,DZ,sptinc992j,p50p90,2008,0.4271,992,j
3939,TN,sptinc992j,p50p90,2008,0.4105,992,j
3940,BW,sptinc992j,p50p90,2008,0.2641,992,j
3941,LY,sptinc992j,p50p90,2008,0.395,992,j
3942,ZA,sptinc992j,p50p90,2008,0.312,992,j
3943,GA,sptinc992j,p50p90,2008,0.3809,992,j
3944,EG,sptinc992j,p50p90,2008,0.3457,992,j
3945,MA,sptinc992j,p50p90,2008,0.3572,992,j
3946,ST,sptinc992j,p50p90,2008,0.432,992,j
3947,GH,sptinc992j,p50p90,2008,0.3832,992,j
3948,ZM,sptinc992j,p50p90,2008,0.303,992,j
3949,GQ,sptinc992j,p50p90,2008,0.3676,992,j
3950,KE,sptinc992j,p50p90,2008,0.3529,992,j
3951,AO,sptinc992j,p50p90,2008,0.3845,992,j
3952,CM,sptinc992j,p50p90,2008,0.3768,992,j
3953,ZW,sptinc992j,p50p90,2008,0.3584,992,j
3954,KM,sptinc992j,p50p90,2008,0.3053,992,j
3955,RW,sptinc992j,p50p90,2008,0.2956,992,j
3956,NG,sptinc992j,p50p90,2008,0.3838,992,j
3957,TZ,sptinc992j,p50p90,2008,0.3715,992,j
3958,UG,sptinc992j,p50p90,2008,0.3395,992,j
3959,MR,sptinc992j,p50p90,2008,0.4323,992,j
3960,SC,anninc992i,p0p100,2008,204752.7,992,i
3961,MU,anninc992i,p0p100,2008,703930.0,992,i
3962,DZ,anninc992i,p0p100,2008,689021.3,992,i
3963,TN,anninc992i,p0p100,2008,10676.8,992,i
3964,BW,anninc992i,p0p100,2008,97932.2,992,i
3965,LY,anninc992i,p0p100,2008,24590.2,992,i
3966,ZA,anninc992i,p0p100,2008,123406.7,992,i
3967,GA,anninc992i,p0p100,2008,6714053.5,992,i
3968,EG,anninc992i,p0p100,2008,71219.6,992,i
3969,MA,anninc992i,p0p100,2008,39002.7,992,i
3970,ST,anninc992i,p0p100,2008,73365.3,992,i
3971,GH,anninc992i,p0p100,2008,13787.7,992,i
3972,ZM,anninc992i,p0p100,2008,26192.2,992,i
3973,GQ,anninc992i,p0p100,2008,17517724.0,992,i
3974,KE,anninc992i,p0p100,2008,292033.1,992,i
3975,AO,anninc992i,p0p100,2008,2062074.3,992,i
3976,CM,anninc992i,p0p100,2008,1517847.9,992,i
3977,ZW,anninc992i,p0p100,2008,2461.8,992,i
3978,KM,anninc992i,p0p100,2008,1075082.3,992,i
3979,RW,anninc992i,p0p100,2008,899255.3,992,i
3980,NG,anninc992i,p0p100,2008,1258577.0,992,i
3981,TZ,anninc992i,p0p100,2008,3463770.3,992,i
3982,UG,anninc992i,p0p100,2008,5082188.5,992,i
3983,MR,anninc992i,p0p100,2008,85350.5,992,i
3984,SC,agdpro992i,p0p100,2008,244272.4,992,i
3985,MU,agdpro992i,p0p100,2008,421378.1,992,i
3986,DZ,agdpro992i,p0p100,2008,736461.7,992,i
3987,TN,agdpro992i,p0p100,2008,13177.6,992,i
3988,BW,agdpro992i,p0p100,2008,132646.4,992,i
3989,LY,agdpro992i,p0p100,2008,25525.2,992,i
3990,ZA,agdpro992i,p0p100,2008,147274.3,992,i
3991,GA,agdpro992i,p0p100,2008,8568891.0,992,i
3992,EG,agdpro992i,p0p100,2008,74529.7,992,i
3993,MA,agdpro992i,p0p100,2008,40861.7,992,i
3994,ST,agdpro992i,p0p100,2008,76441.2,992,i
3995,GH,agdpro992i,p0p100,2008,14737.2,992,i
3996,ZM,agdpro992i,p0p100,2008,32951.7,992,i
3997,GQ,agdpro992i,p0p100,2008,21308060.0,992,i
3998,KE,agdpro992i,p0p100,2008,305584.6,992,i
3999,AO,agdpro992i,p0p100,2008,2740587.0,992,i
4000,CM,agdpro992i,p0p100,2008,1638055.5,992,i
4001,ZW,agdpro992i,p0p100,2008,2576.7,992,i
4002,KM,agdpro992i,p0p100,2008,1177911.6,992,i
4003,RW,agdpro992i,p0p100,2008,958812.1,992,i
4004,NG,agdpro992i,p0p100,2008,1387658.3,992,i
4005,TZ,agdpro992i,p0p100,2008,4108441.0,992,i
4006,UG,agdpro992i,p0p100,2008,5569370.5,992,i
4007,MR,agdpro992i,p0p100,2008,89056.1,992,i
4008,SC,npopul999i,p0p100,2008,90449.0,999,i
4009,MU,npopul999i,p0p100,2008,1239262.0,999,i
4010,DZ,npopul999i,p0p100,2008,34730608.0,999,i
4011,TN,npopul999i,p0p100,2008,10414433.0,999,i
4012,BW,npopul999i,p0p100,2008,1915639.0,999,i
4013,LY,npopul999i,p0p100,2008,6058748.0,999,i
4014,ZA,npopul999i,p0p100,2008,49861788.0,999,i
4015,GA,npopul999i,p0p100,2008,1518540.0,999,i
4016,EG,npopul999i,p0p100,2008,79636080.0,999,i
4017,MA,npopul999i,p0p100,2008,31536812.0,999,i
4018,ST,npopul999i,p0p100,2008,171120.0,999,i
4019,GH,npopul999i,p0p100,2008,23563824.0,999,i
4020,ZM,npopul999i,p0p100,2008,12848530.0,999,i
4021,GQ,npopul999i,p0p100,2008,860840.0,999,i
4022,KE,npopul999i,p0p100,2008,39791980.0,999,i
4023,AO,npopul999i,p0p100,2008,21695634.0,999,i
4024,CM,npopul999i,p0p100,2008,19252666.0,999,i
4025,ZW,npopul999i,p0p100,2008,12379549.0,999,i
4026,KM,npopul999i,p0p100,2008,657229.0,999,i
4027,RW,npopul999i,p0p100,2008,9524534.0,999,i
4028,NG,npopul999i,p0p100,2008,150269616.0,999,i
4029,TZ,npopul999i,p0p100,2008,40677320.0,999,i
4030,UG,npopul999i,p0p100,2008,30431736.0,999,i
4031,MR,npopul999i,p0p100,2008,3296238.0,999,i
4032,SC,sptinc992j,p0p50,2008,0.1213,992,j
4033,MU,sptinc992j,p0p50,2008,0.1481,992,j
4034,DZ,sptinc992j,p0p50,2008,0.1832,992,j
4035,TN,sptinc992j,p0p50,2008,0.1507,992,j
4036,BW,sptinc992j,p0p50,2008,0.0595,992,j
4037,LY,sptinc992j,p0p50,2008,0.1599,992,j
4038,ZA,sptinc992j,p0p50,2008,0.0874,992,j
4039,GA,sptinc992j,p0p50,2008,0.1299,992,j
4040,EG,sptinc992j,p0p50,2008,0.1696,992,j
4041,MA,sptinc992j,p0p50,2008,0.129,992,j
4042,ST,sptinc992j,p0p50,2008,0.1737,992,j
4043,GH,sptinc992j,p0p50,2008,0.1247,992,j
4044,ZM,sptinc992j,p0p50,2008,0.077,992,j
4045,GQ,sptinc992j,p0p50,2008,0.1157,992,j
4046,KE,sptinc992j,p0p50,2008,0.1152,992,j
4047,AO,sptinc992j,p0p50,2008,0.1223,992,j
4048,CM,sptinc992j,p0p50,2008,0.1175,992,j
4049,ZW,sptinc992j,p0p50,2008,0.1142,992,j
4050,KM,sptinc992j,p0p50,2008,0.0919,992,j
4051,RW,sptinc992j,p0p50,2008,0.0991,992,j
4052,NG,sptinc992j,p0p50,2008,0.1244,992,j
4053,TZ,sptinc992j,p0p50,2008,0.1353,992,j
4054,UG,sptinc992j,p0p50,2008,0.1183,992,j
4055,MR,sptinc992j,p0p50,2008,0.1525,992,j
4056,SC,anninc992i,p0p100,2008,204752.7,992,i
4057,MU,anninc992i,p0p100,2008,703930.0,992,i
4058,DZ,anninc992i,p0p100,2008,689021.3,992,i
4059,TN,anninc992i,p0p100,2008,10676.8,992,i
4060,BW,anninc992i,p0p100,2008,97932.2,992,i
4061,LY,anninc992i,p0p100,2008,24590.2,992,i
4062,ZA,anninc992i,p0p100,2008,123406.7,992,i
4063,GA,anninc992i,p0p100,2008,6714053.5,992,i
4064,EG,anninc992i,p0p100,2008,71219.6,992,i
4065,MA,anninc992i,p0p100,2008,39002.7,992,i
4066,ST,anninc992i,p0p100,2008,73365.3,992,i
4067,GH,anninc992i,p0p100,2008,13787.7,992,i
4068,ZM,anninc992i,p0p100,2008,26192.2,992,i
4069,GQ,anninc992i,p0p100,2008,17517724.0,992,i
4070,KE,anninc992i,p0p100,2008,292033.1,992,i
4071,AO,anninc992i,p0p100,2008,2062074.3,992,i
4072,CM,anninc992i,p0p100,2008,1517847.9,992,i
4073,ZW,anninc992i,p0p100,2008,2461.8,992,i
4074,KM,anninc992i,p0p100,2008,1075082.3,992,i
4075,RW,anninc992i,p0p100,2008,899255.3,992,i
4076,NG,anninc992i,p0p100,2008,1258577.0,992,i
4077,TZ,anninc992i,p0p100,2008,3463770.3,992,i
4078,UG,anninc992i,p0p100,2008,5082188.5,992,i
4079,MR,anninc992i,p0p100,2008,85350.5,992,i
4080,SC,agdpro992i,p0p100,2008,244272.4,992,i
4081,MU,agdpro992i,p0p100,2008,421378.1,992,i
4082,DZ,agdpro992i,p0p100,2008,736461.7,992,i
4083,TN,agdpro992i,p0p100,2008,13177.6,992,i
4084,BW,agdpro992i,p0p100,2008,132646.4,992,i
4085,LY,agdpro992i,p0p100,2008,25525.2,992,i
4086,ZA,agdpro992i,p0p100,2008,147274.3,992,i
4087,GA,agdpro992i,p0p100,2008,8568891.0,992,i
4088,EG,agdpro992i,p0p100,2008,74529.7,992,i
4089,MA,agdpro992i,p0p100,2008,40861.7,992,i
4090,ST,agdpro992i,p0p100,2008,76441.2,992,i
4091,GH,agdpro992i,p0p100,2008,14737.2,992,i
4092,ZM,agdpro992i,p0p100,2008,32951.7,992,i
4093,GQ,agdpro992i,p0p100,2008,21308060.0,992,i
4094,KE,agdpro992i,p0p100,2008,305584.6,992,i
4095,AO,agdpro992i,p0p100,2008,2740587.0,992,i
4096,CM,agdpro992i,p0p100,2008,1638055.5,992,i
4097,ZW,agdpro992i,p0p100,2008,2576.7,992,i
4098,KM,agdpro992i,p0p100,2008,1177911.6,992,i
4099,RW,agdpro992i,p0p100,2008,958812.1,992,i
4100,NG,agdpro992i,p0p100,2008,1387658.3,992,i
4101,TZ,agdpro992i,p0p100,2008,4108441.0,992,i
4102,UG,agdpro992i,p0p100,2008,5569370.5,992,i
4103,MR,agdpro992i,p0p100,2008,89056.1,992,i
4104,SC,npopul999i,p0p100,2008,90449.0,999,i
4105,MU,npopul999i,p0p100,2008,1239262.0,999,i
4106,DZ,npopul999i,p0p100,2008,34730608.0,999,i
4107,TN,npopul999i,p0p100,2008,10414433.0,999,i
4108,BW,npopul999i,p0p100,2008,1915639.0,999,i
4109,LY,npopul999i,p0p100,2008,6058748.0,999,i
4110,ZA,npopul999i,p0p100,2008,49861788.0,999,i
4111,GA,npopul999i,p0p100,2008,1518540.0,999,i
4112,EG,npopul999i,p0p100,2008,79636080.0,999,i
4113,MA,npopul999i,p0p100,2008,31536812.0,999,i
4114,ST,npopul999i,p0p100,2008,171120.0,999,i
4115,GH,npopul999i,p0p100,2008,23563824.0,999,i
4116,ZM,npopul999i,p0p100,2008,12848530.0,999,i
4117,GQ,npopul999i,p0p100,2008,860840.0,999,i
4118,KE,npopul999i,p0p100,2008,39791980.0,999,i
4119,AO,npopul999i,p0p100,2008,21695634.0,999,i
4120,CM,npopul999i,p0p100,2008,19252666.0,999,i
4121,ZW,npopul999i,p0p100,2008,12379549.0,999,i
4122,KM,npopul999i,p0p100,2008,657229.0,999,i
4123,RW,npopul999i,p0p100,2008,9524534.0,999,i
4124,NG,npopul999i,p0p100,2008,150269616.0,999,i
4125,TZ,npopul999i,p0p100,2008,40677320.0,999,i
4126,UG,npopul999i,p0p100,2008,30431736.0,999,i
4127,MR,npopul999i,p0p100,2008,3296238.0,999,i
4128,SC,sptinc992j,p99p100,2008,0.2056,992,j
4129,MU,sptinc992j,p99p100,2008,0.1483,992,j
4130,DZ,sptinc992j,p99p100,2008,0.1028,992,j
4131,TN,sptinc992j,p99p100,2008,0.1162,992,j
4132,BW,sptinc992j,p99p100,2008,0.2918,992,j
4133,LY,sptinc992j,p99p100,2008,0.1377,992,j
4134,ZA,sptinc992j,p99p100,2008,0.1976,992,j
4135,GA,sptinc992j,p99p100,2008,0.1561,992,j
4136,EG,sptinc992j,p99p100,2008,0.1821,992,j
4137,MA,sptinc992j,p99p100,2008,0.1901,992,j
4138,ST,sptinc992j,p99p100,2008,0.0898,992,j
4139,GH,sptinc992j,p99p100,2008,0.1522,992,j
4140,ZM,sptinc992j,p99p100,2008,0.2333,992,j
4141,GQ,sptinc992j,p99p100,2008,0.1753,992,j
4142,KE,sptinc992j,p99p100,2008,0.1959,992,j
4143,AO,sptinc992j,p99p100,2008,0.153,992,j
4144,CM,sptinc992j,p99p100,2008,0.1569,992,j
4145,ZW,sptinc992j,p99p100,2008,0.1883,992,j
4146,KM,sptinc992j,p99p100,2008,0.2314,992,j
4147,RW,sptinc992j,p99p100,2008,0.2503,992,j
4148,NG,sptinc992j,p99p100,2008,0.1509,992,j
4149,TZ,sptinc992j,p99p100,2008,0.162,992,j
4150,UG,sptinc992j,p99p100,2008,0.1837,992,j
4151,MR,sptinc992j,p99p100,2008,0.1026,992,j
4152,SC,anninc992i,p0p100,2008,204752.7,992,i
4153,MU,anninc992i,p0p100,2008,703930.0,992,i
4154,DZ,anninc992i,p0p100,2008,689021.3,992,i
4155,TN,anninc992i,p0p100,2008,10676.8,992,i
4156,BW,anninc992i,p0p100,2008,97932.2,992,i
4157,LY,anninc992i,p0p100,2008,24590.2,992,i
4158,ZA,anninc992i,p0p100,2008,123406.7,992,i
4159,GA,anninc992i,p0p100,2008,6714053.5,992,i
4160,EG,anninc992i,p0p100,2008,71219.6,992,i
4161,MA,anninc992i,p0p100,2008,39002.7,992,i
4162,ST,anninc992i,p0p100,2008,73365.3,992,i
4163,GH,anninc992i,p0p100,2008,13787.7,992,i
4164,ZM,anninc992i,p0p100,2008,26192.2,992,i
4165,GQ,anninc992i,p0p100,2008,17517724.0,992,i
4166,KE,anninc992i,p0p100,2008,292033.1,992,i
4167,AO,anninc992i,p0p100,2008,2062074.3,992,i
4168,CM,anninc992i,p0p100,2008,1517847.9,992,i
4169,ZW,anninc992i,p0p100,2008,2461.8,992,i
4170,KM,anninc992i,p0p100,2008,1075082.3,992,i
4171,RW,anninc992i,p0p100,2008,899255.3,992,i
4172,NG,anninc992i,p0p100,2008,1258577.0,992,i
4173,TZ,anninc992i,p0p100,2008,3463770.3,992,i
4174,UG,anninc992i,p0p100,2008,5082188.5,992,i
4175,MR,anninc992i,p0p100,2008,85350.5,992,i
4176,SC,agdpro992i,p0p100,2008,244272.4,992,i
4177,MU,agdpro992i,p0p100,2008,421378.1,992,i
4178,DZ,agdpro992i,p0p100,2008,736461.7,992,i
4179,TN,agdpro992i,p0p100,2008,13177.6,992,i
4180,BW,agdpro992i,p0p100,2008,132646.4,992,i
4181,LY,agdpro992i,p0p100,2008,25525.2,992,i
4182,ZA,agdpro992i,p0p100,2008,147274.3,992,i
4183,GA,agdpro992i,p0p100,2008,8568891.0,992,i
4184,EG,agdpro992i,p0p100,2008,74529.7,992,i
4185,MA,agdpro992i,p0p100,2008,40861.7,992,i
4186,ST,agdpro992i,p0p100,2008,76441.2,992,i
4187,GH,agdpro992i,p0p100,2008,14737.2,992,i
4188,ZM,agdpro992i,p0p100,2008,32951.7,992,i
4189,GQ,agdpro992i,p0p100,2008,21308060.0,992,i
4190,KE,agdpro992i,p0p100,2008,305584.6,992,i
4191,AO,agdpro992i,p0p100,2008,2740587.0,992,i
4192,CM,agdpro992i,p0p100,2008,1638055.5,992,i
4193,ZW,agdpro992i,p0p100,2008,2576.7,992,i
4194,KM,agdpro992i,p0p100,2008,1177911.6,992,i
4195,RW,agdpro992i,p0p100,2008,958812.1,992,i
4196,NG,agdpro992i,p0p100,2008,1387658.3,992,i
4197,TZ,agdpro992i,p0p100,2008,4108441.0,992,i
4198,UG,agdpro992i,p0p100,2008,5569370.5,992,i
4199,MR,agdpro992i,p0p100,2008,89056.1,992,i
4200,SC,npopul999i,p0p100,2008,90449.0,999,i
4201,MU,npopul999i,p0p100,2008,1239262.0,999,i
4202,DZ,npopul999i,p0p100,2008,34730608.0,999,i
4203,TN,npopul999i,p0p100,2008,10414433.0,999,i
4204,BW,npopul999i,p0p100,2008,1915639.0,999,i
4205,LY,npopul999i,p0p100,2008,6058748.0,999,i
4206,ZA,npopul999i,p0p100,2008,49861788.0,999,i
4207,GA,npopul999i,p0p100,2008,1518540.0,999,i
4208,EG,npopul999i,p0p100,2008,79636080.0,999,i
4209,MA,npopul999i,p0p100,2008,31536812.0,999,i
4210,ST,npopul999i,p0p100,2008,171120.0,999,i
4211,GH,npopul999i,p0p100,2008,23563824.0,999,i
4212,ZM,npopul999i,p0p100,2008,12848530.0,999,i
4213,GQ,npopul999i,p0p100,2008,860840.0,999,i
4214,KE,npopul999i,p0p100,2008,39791980.0,999,i
4215,AO,npopul999i,p0p100,2008,21695634.0,999,i
4216,CM,npopul999i,p0p100,2008,19252666.0,999,i
4217,ZW,npopul999i,p0p100,2008,12379549.0,999,i
4218,KM,npopul999i,p0p100,2008,657229.0,999,i
4219,RW,npopul999i,p0p100,2008,9524534.0,999,i
4220,NG,npopul999i,p0p100,2008,150269616.0,999,i
4221,TZ,npopul999i,p0p100,2008,40677320.0,999,i
4222,UG,npopul999i,p0p100,2008,30431736.0,999,i
4223,MR,npopul999i,p0p100,2008,3296238.0,999,i
4224,SC,sptinc992j,p90p100,2009,0.5209,992,j
4225,MU,sptinc992j,p90p100,2009,0.4772,992,j
4226,DZ,sptinc992j,p90p100,2009,0.3867,992,j
4227,TN,sptinc992j,p90p100,2009,0.4333,992,j
4228,BW,sptinc992j,p90p100,2009,0.6733,992,j
4229,LY,sptinc992j,p90p100,2009,0.4409,992,j
4230,ZA,sptinc992j,p90p100,2009,0.5929,992,j
4231,GA,sptinc992j,p90p100,2009,0.4829,992,j
4232,EG,sptinc992j,p90p100,2009,0.47,992,j
4233,MA,sptinc992j,p90p100,2009,0.5099,992,j
4234,ST,sptinc992j,p90p100,2009,0.3941,992,j
4235,GH,sptinc992j,p90p100,2009,0.4901,992,j
4236,ZM,sptinc992j,p90p100,2009,0.6262,992,j
4237,GQ,sptinc992j,p90p100,2009,0.5144,992,j
4238,KE,sptinc992j,p90p100,2009,0.5256,992,j
4239,AO,sptinc992j,p90p100,2009,0.5019,992,j
4240,CM,sptinc992j,p90p100,2009,0.5082,992,j
4241,ZW,sptinc992j,p90p100,2009,0.5227,992,j
4242,KM,sptinc992j,p90p100,2009,0.5861,992,j
4243,RW,sptinc992j,p90p100,2009,0.5976,992,j
